Key,Description,Standard
SAY.flowchart_game_story.1655.凯瑟琳,,没错，确实就是这样。{wc}\n但是也不能以偏概全，客观上，使用科学的方法去观察世界并利用得出的一般性规律，{wc}\n可以大幅多的推动人类技术的发展。{wc}\n这一步精妙的设计和改变，极大的释放了欧洲的科技的发展速度。{wc}\n一时间，文艺复兴，工业革命，大型航海船只，用于战争的武器{wc}\n飞行器，汽车，大量加速欧洲征服世界的科技成果被精密计划的一步步创造出来。{wc}\n而相比之下，那些急需崇尚过去恩基大神那种田园享乐的人们，文明几乎停滞不前。{wc}\n很快在欧洲强大的科技和政府野心中，被逐个清除了。
SAY.flowchart_game_story.1656.王浩,,原来是这样。。。\n
SAY.flowchart_game_story.1657.凯瑟琳,,是的，我们回头看看历史书上记录的欧洲历史，{wc}\n除了各个国家为争夺皇权的互相争斗外，基本上都是在向外征服。{wc}\n建立起一个个殖民地，掠夺资源的同时废除当地文明，推行天主教的同时大力发展科技。{wc}\n经过上百年的征服征战，世界上几乎就剩下两块区域，在他们看来还没有被完全控制。{wc}\n猜猜是哪里？\n
SAY.flowchart_game_story.1658.王浩,,哪里啊？不知道。
SAY.flowchart_game_story.1659.凯瑟琳,,那就是中东地区和中国。
SAY.flowchart_game_story.1663.王浩,,不会吧，这又是什么原因呢？\n
SAY.flowchart_game_story.1664.凯瑟琳,,其实原因很简单，因为这两块土地上的人们，都是经历过人神共处的辉煌时期的。{wc}\n一个是辉煌苏美尔文明的源生地的中东多个国家组成的中东地区，{wc}\n另一个是借助喜马拉雅山脉成功拖延了欧洲人视线，并有效的保护了文明的发展的中国。{wc}\n很可能起初欧洲人并没有预想到这些向东方逃难的苏美尔人能够生存下来，{wc}\n并这么迅速的壮大起来，等到他们发展科技，真正到达中国地区的时候，{wc}\n发现中国已经发展成当时世界的强大文明。
SAY.flowchart_game_story.1661.王浩,,斩草不除根，春风吹又生啊。{wc}\n这么说还真的为我们中国人捏把汗。
SAY.flowchart_game_story.1662.凯瑟琳,,终于轮到说说中国了，有兴趣听吗？
SAY.flowchart_game_story.1665.王浩,,那还用说么？这一切实在太精彩了！{wc}\n太想知道这么大一盘大棋，中国到底在里面扮演什么角色？
SAY.flowchart_game_story.1671.凯瑟琳,,随着时间的推移，欧洲发展也已经经过千年的演变，{wc}\n很多古老的记录也逐渐在人们生活中消逝，最古老的知识，也就掌握在及其少数的人手上。{wc}\n对于他们，征服了美洲，征服了非洲。这些西边的世界都已经没有什么可担忧的了。{wc}\n但是对于东方，他们在中东征战多年，并征服了印度。{wc}\n但唯独没有成功颠覆古时候的中国。因为当他们第一次来到中国时，{wc}\n展现在眼前的几乎是一个巨人，{wc}\n聪明的欧洲人立刻改变了策略，开始了一场长年的渗透的计划。\n\n
SAY.flowchart_game_story.1672.王浩,,这招厉害的。
SAY.flowchart_game_story.1673.凯瑟琳,,时间再拨回3千年前“汉人”刚刚翻过喜马拉雅山，来到中国这片大陆上。{wc}\n很显然他们遭受了被入侵，加上长途跋涉的逃难，好容易来到这片土地上。{wc}\n事实上，洪水前这里曾经就存在神族的文明。于是汉人们来到西安地区，{wc}\n这里曾经存在很多巨大的金字塔，洪水后被自然覆盖。{wc}\n汉人们在这里建立了全新的文明，将都城称作长安，发音接近china。{wc}\n而从朝代来说，事实上这个时期的中国处在西周的时期，
SAY.flowchart_game_story.1674.王浩,,不对啊，中国历史是从夏朝商朝才到周朝的啊？
SAY.flowchart_game_story.1675.凯瑟琳,,这里存在一个不确定的推测，我待会跟你解释，{wc}\n为什么我们认为这个时期应该是周朝，甚至是东周时期。
SAY.flowchart_game_story.1676.王浩,,好吧，感觉又有什么不为人知的秘密的样子。{wc}\n兴奋中，快告诉我吧
SAY.flowchart_game_story.1677.凯瑟琳,,为什么是周朝呢？{wc}\n试想一下，汉人带着纯正的神族文明来到这个荒蛮之地，试图能够融入当地的文明，{wc}\n一定会经历两个过程，文明的传播和征战。{wc}\n东周的时期，就是经历了春秋时期，和战国时期。{wc}\n虽然很难考证，但是我们认为，汉人最终是通过智慧的战斗，征服了所谓的中原各国，{wc}\n并统一了各个少数民族，并推行了相对更先进的汉文明。{wc}\n最后到秦时期，秦始皇利用强大的武力震慑统一了当时的中国，{wc}\n大秦时期开始，虽然短暂，但是为汉人文明立下了汗马功劳。
SAY.flowchart_game_story.1678.王浩,,原来如此，所以称嬴政为始皇。{wc}\n等于说中国这片土地的文明是从此才真正开始的啊？
SAY.flowchart_game_story.1679.凯瑟琳,,如果我们的推测没有错的话，大概是这样的。{wc}\n因此，之前没有提到的夏朝和商朝，{wc}\n事实上我们相信，正是在描述，苏美尔王朝和古埃及王朝。{wc}\n而传说中的香巴拉实际上就是欧洲人后来误传的中国。{wc}\n因为欧洲历史上一直征战不断，文明更替频繁。{wc}\n当他们认为自己已经发展的很先进的时候，{wc}\n第一次发现在遥远的东方，还有这么一个庞大的神族文明的后裔。{wc}\n惊讶万分的称它为香巴拉。\n
SAY.flowchart_game_story.1680.王浩,,这么说，这世界上就没有所谓的香巴拉，香格里拉咯？{wc}\n感觉有点小失望啊。
SAY.flowchart_game_story.1681.凯瑟琳,,对于闪米特人，翻过喜马拉雅山，到达当时的西藏，{wc}\n看到汉人文明在那里留下的足迹后，{wc}\n惊叹不已，所以坚持那里就是香巴拉。{wc}\n一个神一般境界的极乐净土。{wc}\n很自然的，那些掌握着秘密知识的教会长老们得知这个消息后，{wc}\n便开始了多次的侵略，但都最终没能成功。{wc}\n这也是为什么当秦始皇统一中国后执意要大兴土木修建长城的真正原因，{wc}\n因为他早已知道闪米特族人“胡人”会不断试图请略华夏中国的土地。{wc}\n万里长城正是为了抵御闪米特族人的入侵的。
SAY.flowchart_game_story.1682.王浩,,怪不得，我就说这长城浩大工程，劳民伤财的{wc}\n建造起来不可能只是为了建立功绩么，{wc}\n你这么说我觉得才真的合情合理。{wc}\n可惜秦始皇因此却被冠以暴君的称号，真的是太冤枉了。
SAY.flowchart_game_story.1683.凯瑟琳,,你说的没错。{wc}\n自从有了长城的日夜守护，胡人的进攻再也没有那么容易。{wc}\n中华文明的火种才得以保存下来。{wc}\n直到闪米特族人的首脑开始改变他们的策略，{wc}\n逐渐从强攻转为渗透的方法。{wc}\n一改之前的武力攻击，主动向中国当时的帝王示好，{wc}\n并一改前嫌，打着向中国学习的名义，派出传教士以及各种学者。{wc}\n展开了一场历时多年的渗透卧底的过程。
SAY.flowchart_game_story.1684.王浩,,也真是不容易了。
SAY.flowchart_game_story.1685.凯瑟琳,,事实上，在汉人的历史上，向来遵循一个维护文明的方法。{wc}\n那就是无论谁来管理天下，都会毫无保留的将汉文化的根扎进外来民族的基因里。{wc}\n众多的少数民族在上千年的时期，几乎都融入了汉文化里。{wc}\n这是事实上也使得闪米特族人的传教士们进入中原之后，处处受阻。{wc}\n无论他们怎样想颠覆这个庞大的文明，最后都未能得逞。{wc}\n他们先后策动了，历史上多次的外族入侵，甚至推翻过王朝，{wc}\n但最终他们发现，仍然没法彻底的取代和颠覆汉人的文明，{wc}\n随着岁月的流失这片土地上，又将回到曾经苏美尔文明的形态。
SAY.flowchart_game_story.1686.王浩,,了不起，感觉汉人们在遭到家园被征服后，{wc}\n似乎变得更加智慧了，并设计了更加顽强的文化和文明架构，{wc}\n使它渗入老百姓的血脉和基因，所以变成了最强大的武器。
SAY.flowchart_game_story.1687.凯瑟琳,,你说的太对了。{wc}\n这也就是为什么，我之前说，到现今为止，{wc}\n中国和中东地区一直还是欧洲闪米特族人以及整个教会的眼中钉，却又无可奈何。{wc}\n直到近代的工业革命，才让他们重拾信心，开始对当时的清朝政府进行了成功的侵略。{wc}\n再往后其实就是共济会们顺利进入中国，在打着宣扬科学以及推动进步的名义{wc}\n开始对当时的中国进行了新一波的洗脑推广。{wc}\n再到明国时期，一手辅佐的同盟会推翻了清朝，成立了短暂的民国。{wc}\n再后来又因第二次世界大战的爆发，使得亚洲格局发生了明显的变化。{wc}\n而不得不说的就是，在所有人都意料之外的共产党，成功逆袭。{wc}\n再一次将中国江山从闪米特族人的虎口中夺出，这使得西方权利们大为恼火。
SAY.flowchart_game_story.1697.王浩,,这么说共产党并不属于共济会咯？{wc}\n还真是谢天谢地啊！\n
SAY.flowchart_game_story.1698.凯瑟琳,,不，你错了。{wc}\n事实上，共产党革命本身，在西方各国的众多历史事件，{wc}\n其实也同样是共济会组织为加速实现世界新秩序的实验。{wc}\n否则，卡尔马克思聘什么能够独立完成共产主义宣言的著作？{wc}\n其实背后还是得到了共济会成员幕后的鼎力资助。
SAY.flowchart_game_story.1699.王浩,,天呐，原来是这样啊。。。{wc}\n这么说来这世界已经基本被他们搞定了咯？！
SAY.flowchart_game_story.1700.凯瑟琳,,是，也不是。{wc}\n不难看出，中国共产党事实上在成立初期，组织森严，并且主要成员都曾经留法学系。{wc}\n获得了所谓先进的思想，能够推翻当时的旧世界，建立一个所谓共产主义的新世界。{wc}\n但是党内的中国人，并不都百分百的相信或接受这些共济会的传教。{wc}\n而毛泽东就是其中之一，在革命初期，他遭到过排挤。{wc}\n但是他的聪明才敢和出其不意的魄力，巧妙地让他逐渐成为党内的领袖。{wc}\n因此，再后来他或许认识到共济会颠覆汉族的阴谋，所以走了一步险棋。{wc}\n出其不意的，保存了军队的实力，最终以少博多的建立起了新中国。\n
SAY.flowchart_game_story.1701.王浩,,你是说毛泽东实际上背叛了攻击会的旨意，{wc}\n换句话说，拯救了汉人文明么？
SAY.flowchart_game_story.1702.凯瑟琳,,我这么认为。虽然故事讲到这里已经错综复杂，难以分辨真假善恶。{wc}\n但是我们认为，新中国无论从立场和观点上都依然是和闪米特族人的旨意相悖的。{wc}\n这就不难看出，中国政府并不是为了世界新秩序而诞生的。{wc}\n另一方面，让我们相信，中国很可能背后有苏美尔文明的支撑和幕后相助。{wc}\n否则，短短几十年，从一个几乎可以无视的第三世界国家，{wc}\n迅速崛起到今天世界超级大国的局面，历史上可能除了美国，就没有第二个了。{wc}\n而我们都看到，中国还在迅速壮大，不难推测，再过几十年，{wc}\n它将再一次成为世界上的经济文化政治的中心的地位，{wc}\n就像当年的苏美尔文明时期的美索不达米亚平原那样。
SAY.flowchart_game_story.1703.王浩,,哇，被你说的，我好像看到了人类的希望啊！？{wc}\n等等，这不是闪米特族人最不愿看到的局面么？
SAY.flowchart_game_story.1704.凯瑟琳,,的确如此，共济会组织在二战后以美国和联合国为首的世界新秩序建立后。{wc}\n事实上，为彻底抹除这两个眼中钉，可谓是费劲了心机。{wc}\n从文化的铺天盖地的洗脑，大力推行美国梦的价值观，{wc}\n操控金融，吞噬弱小，威逼利诱。{wc}\n以及各种黑色行动，这些手段基本上把中东地区的主要国家瓦解，{wc}\n为加速这一进程，他们甚至自编自导了美国的911恐怖袭击事件，{wc}\n献祭了双子塔上的无辜生命，以此为由展开了惨烈的中东战争和阿富汗战争。{wc}\n一时间中东地区以及非洲各国，战火纷飞，生灵涂炭。{wc}\n战后，他们破坏古迹之外，辅佐傀儡的政府，让当地的居民无法再崛起。
SAY.flowchart_game_story.1705.王浩,,你是说，911事件也是共济会的杰作？{wc}\n这也太不可思议了吧？！那可是美国本土的老百信啊！？
SAY.flowchart_game_story.1706.凯瑟琳,,很遗憾，的确是这样的。{wc}\n你别难过，事实还不止于此。{wc}\n整个美国的建立，可以被视为：{wc}\n共济会等秘密组织为了实现更高效的扩大世界影响力，{wc}\n推行世界新秩序的最强大的工具以及实验基地。{wc}\n美国，这个在20世纪以及21世纪被视为世界的楷模国家，{wc}\n事实上，所谓的美国梦，美国文化{wc}\n仅仅是打着所谓自由旗号的贪婪挥霍以及无知的糖衣炮弹。{wc}\n辉煌自由的表面之下，是空虚，无知，以及失去人性和灵魂。{wc}\n可能我说的有些夸张或者太片面，{wc}\n我必须承认，那些深信美国梦并干出一番事业的人，不一定都是冷血的成员。{wc}\n无论是艺术，文化，金融，政治的各行各业，{wc}\n还是充满了热爱生活积极向上，憧憬美好未来的善良的人们。{wc}\n只可惜，他们不明白自己就生活在这个实验农场里，{wc}\n成为那些人控制世界的工具。
